State,Zip Code,Returns Filed,AGI
CA,95619,2560,138593
CA,95618,10970,1207280
CA,95616,16140,1401689
CA,95615,400,20781
CA,95614,1900,144834
CA,95612,650,85754
CA,95610,20930,1016071
CA,95608,28080,2140591
CA,95607,120,7998
CA,95606,130,47925
CA,95605,5690,239557
CA,95603,12520,919338
CA,95602,8110,690187
CA,95589,460,21146
CA,95585,150,3524
CA,95573,760,41335
CA,95570,1130,69364
CA,95567,860,42096
CA,95565,380,14047
CA,95564,160,5407
CA,95562,1140,42845
CA,95560,1080,45125
CA,95558,140,5664
CA,95554,140,4844
CA,95552,130,4994
CA,95551,680,37362
CA,95549,310,24078
CA,95548,340,10535
CA,95547,560,37086
CA,95546,940,31168
CA,95543,290,17562
CA,95542,950,48173
CA,95540,5560,302161
CA,95536,1240,74513
CA,95531,7700,366730
CA,95528,380,20495
CA,95527,130,4967
CA,95526,160,6345
CA,95525,830,41275
CA,95524,980,90044
CA,95521,7700,329479
CA,95519,7660,424142
CA,95503,9670,549121
CA,95501,9220,385831
CA,95494,140,8057
CA,95492,13890,1113893
CA,95490,5390,245900
CA,95485,1030,42214
CA,95482,13100,694129
CA,95476,15970,1592542
CA,95472,13360,1251721
CA,95470,2560,150702
CA,95469,760,43637
CA,95468,610,24737
CA,95467,2180,143609
CA,95466,590,27421
CA,95465,1070,88464
CA,95464,800,28119
CA,95462,510,29642
CA,95461,1550,80812
CA,95460,1410,90746
CA,95459,210,10931
CA,95458,900,33042
CA,95457,1450,63895
CA,95456,340,21483
CA,95454,970,34674
CA,95453,4730,251691
CA,95452,840,99862
CA,95451,4530,244461
CA,95450,200,12329
CA,95449,680,36099
CA,95448,8880,945835
CA,95446,2360,124048
CA,95445,1330,96796
CA,95444,700,46328
CA,95442,1570,199080
CA,95441,1210,101590
CA,95439,450,31193
CA,95437,6390,303521
CA,95436,2770,200076
CA,95432,180,9709
CA,95428,760,24645
CA,95427,170,11185
CA,95425,5050,320218
CA,95423,1310,50201
CA,95422,4470,137026
CA,95421,590,32737
CA,95415,680,29864
CA,95412,110,4379
CA,95410,420,24196
CA,95409,13890,1245476
CA,95407,17930,792424
CA,95405,11380,929466
CA,95404,19590,1805369
CA,95403,21460,1607322
CA,95401,17390,997836
CA,95391,5680,577271
CA,95389,710,29333
CA,95388,4780,170234
CA,95386,4100,203330
CA,95385,130,6836
CA,95383,1950,125930
CA,95382,15450,1049877
CA,95380,16220,735089
CA,95379,1730,94187
CA,95377,13490,983023
CA,95376,23390,1288999
CA,95374,700,31400
CA,95372,1180,63608
CA,95370,11500,673048
CA,95369,370,22955
CA,95368,6260,336672
CA,95367,10060,516191
CA,95366,7680,691753
CA,95365,1820,55805
CA,95363,11330,580340
CA,95361,14000,989386
CA,95360,5030,227714
CA,95358,12550,617971
CA,95357,5730,387780
CA,95356,13830,1180285
CA,95355,25470,1566744
CA,95354,10220,462768
CA,95351,16890,547869
CA,95350,22310,1084957
CA,95348,11420,499566
CA,95346,520,29580
CA,95345,360,15842
CA,95341,11120,362371
CA,95340,13150,788930
CA,95338,4350,235664
CA,95337,15550,980457
CA,95336,20270,1171509
CA,95335,140,5985
CA,95334,6450,239905
CA,95333,1080,59576
CA,95330,9380,523938
CA,95329,960,57724
CA,95328,1460,52492
CA,95327,2640,133988
CA,95326,4430,319604
CA,95324,3020,209376
CA,95323,550,41420
CA,95322,3930,177164
CA,95321,1580,105934
CA,95320,5500,403672
CA,95317,320,16237
CA,95316,2970,213913
CA,95315,4930,185155
CA,95313,640,41561
CA,95311,720,33753
CA,95310,1060,55344
CA,95307,17820,750299
CA,95306,390,27521
CA,95304,5380,468650
CA,95303,390,41266
CA,95301,14860,759305
CA,95258,2420,212587
CA,95257,160,6882
CA,95255,640,28550
CA,95252,5730,354049
CA,95251,300,16627
CA,95249,1620,81221
CA,95247,2070,148075
CA,95246,640,35849
CA,95245,740,40449
CA,95242,11700,873468
CA,95240,18040,895541
CA,95237,1730,98883
CA,95236,2540,219628
CA,95232,120,6174
CA,95231,1610,68018
CA,95230,320,21482
CA,95228,1810,141132
CA,95223,1750,112958
CA,95222,1740,122269
CA,95220,2970,226369
CA,95219,12420,1135892
CA,95215,8610,396844
CA,95212,11320,697078
CA,95210,15030,511459
CA,95209,17590,1017886
CA,95207,19900,937029
CA,95206,26320,955087
CA,95205,14260,422208
CA,95204,12240,607585
CA,95203,5860,218041
CA,95202,1700,44249
CA,95148,22400,1835061
CA,95140,190,27258
CA,95139,3280,320238
CA,95138,8690,1536444
CA,95136,21710,1848630
CA,95135,9390,1434911
CA,95134,12850,1627631
CA,95133,13120,916420
CA,95132,20140,1683947
CA,95131,14770,1401715
CA,95130,6390,696300
CA,95129,17980,2641046
CA,95128,17310,1571224
CA,95127,29840,1786404
CA,95126,17630,1795291
CA,95125,25680,3781960
CA,95124,22780,2993502
CA,95123,31930,2704938
CA,95122,26820,1083077
CA,95121,18420,1196808
CA,95120,17500,3495402
CA,95119,4920,464593
CA,95118,15450,1541713
CA,95117,14250,1110394
CA,95116,23410,985549
CA,95113,1470,191121
CA,95112,24980,1564912
CA,95111,28580,1357852
CA,95110,9190,715909
CA,95076,37210,1871643
CA,95075,370,30851
CA,95073,5680,550204
CA,95070,15660,5458918
CA,95066,7130,856507
CA,95065,3980,424338
CA,95064,590,33139
CA,95062,17950,1305326
CA,95060,20850,2184548
CA,95054,11630,1765150
CA,95051,28020,3772575
CA,95050,18520,1756650
CA,95046,3420,377778
CA,95045,1890,144111
CA,95043,250,18673
CA,95039,770,41421
CA,95037,22810,2608272
CA,95035,34720,3332340
CA,95033,4250,804556
CA,95032,13100,4858167
CA,95030,6580,3124822
CA,95023,22500,1469732
CA,95020,27330,2215526
CA,95019,3830,152143
CA,95018,3850,306529
CA,95017,450,34725
CA,95014,26040,5588435
CA,95012,5260,200239
CA,95010,5320,423367
CA,95008,23920,2732567
CA,95006,4450,383078
CA,95005,3090,257439
CA,95004,1960,151086
CA,95003,11620,1358340
CA,94965,6170,1089084
CA,94960,7290,1347666
CA,94956,800,64747
CA,94954,18540,1434073
CA,94952,16020,1633060
CA,94951,2260,221957
CA,94949,8770,1003232
CA,94947,12090,1314394
CA,94946,300,72187
CA,94945,8740,966493
CA,94941,14890,3881488
CA,94939,3670,905039
CA,94937,520,55112
CA,94931,4840,319169
CA,94930,4260,460872
CA,94928,20330,1128077
CA,94925,4670,1046081
CA,94924,650,57349
CA,94923,710,67585
CA,94922,210,14578
CA,94920,6090,2667481
CA,94904,6250,2043163
CA,94903,14810,1752728
CA,94901,19940,2622402
CA,94806,28270,1329941
CA,94805,7100,439863
CA,94804,19430,957501
CA,94803,12460,838657
CA,94801,12910,601141
CA,94710,3960,304905
CA,94709,5530,471990
CA,94708,5920,1170645
CA,94707,6870,1327082
CA,94706,9190,880894
CA,94705,7510,1398990
CA,94704,6700,359732
CA,94703,10550,811282
CA,94702,8960,685850
CA,94621,13240,445359
CA,94619,12590,1140409
CA,94618,8730,1731358
CA,94612,8370,585391
CA,94611,20760,4289743
CA,94610,18250,2085200
CA,94609,12310,850968
CA,94608,17010,1223050
CA,94607,13020,813616
CA,94606,18940,861709
CA,94605,20080,1286909
CA,94603,14880,566893
CA,94602,14730,1330813
CA,94601,22110,861351
CA,94599,1500,158489
CA,94598,13530,2068541
CA,94597,11880,1251288
CA,94596,11960,1633977
CA,94595,10070,1120776
CA,94592,350,33150
CA,94591,27280,1756033
CA,94590,17220,745150
CA,94589,14440,652449
CA,94588,15860,2365438
CA,94587,34630,2653788
CA,94586,550,85725
CA,94585,13910,768853
CA,94583,22260,4473940
CA,94582,17200,2960213
CA,94580,14450,820428
CA,94579,10890,648044
CA,94578,19480,987126
CA,94577,24190,1607553
CA,94576,110,8234
CA,94574,4240,800271
CA,94572,4200,235225
CA,94571,4620,296032
CA,94568,24920,3286871
CA,94567,300,19494
CA,94566,20600,3735189
CA,94565,41700,2071149
CA,94564,9870,658571
CA,94563,9170,2692119
CA,94561,17810,1180135
CA,94560,21660,1589684
CA,94559,13340,1000112
CA,94558,32640,2929826
CA,94556,7080,1455445
CA,94555,15060,1854254
CA,94553,24760,2046155
CA,94552,7110,973783
CA,94551,19920,1717941
CA,94550,23610,2826492
CA,94549,13850,3771205
CA,94547,12530,968713
CA,94546,22480,1782094
CA,94545,15950,1002263
CA,94544,36710,1869441
CA,94542,6400,667030
CA,94541,30710,1665471
CA,94539,22770,4277047
CA,94538,29950,2513063
CA,94536,32050,3211371
CA,94535,2140,88288
CA,94534,18180,1755234
CA,94533,33250,1731573
CA,94531,19970,1296944
CA,94530,13360,1298861
CA,94526,16230,3061801
CA,94525,1740,116956
CA,94523,17280,1690212
CA,94521,20740,1709812
CA,94520,17330,853600
CA,94519,9250,612364
CA,94518,13340,1039794
CA,94517,6290,836204
CA,94515,3440,325257
CA,94514,540,34342
CA,94513,26990,2374790
CA,94510,14110,1335921
CA,94509,29160,1420525
CA,94508,1340,124894
CA,94507,7470,2476861
CA,94506,10950,2774614
CA,94505,6460,657817
CA,94503,9780,662455
CA,94502,6980,928124
CA,94501,32210,2813887
CA,94404,17180,2758091
CA,94403,22040,3250542
CA,94402,13310,2760635
CA,94401,17560,1502931
CA,94306,13500,3036837
CA,94305,3570,655948
CA,94304,1950,1028998
CA,94303,22080,4991749
CA,94301,8760,10296266
CA,94158,3960,692086
CA,94134,22610,1159290
CA,94133,15030,2086606
CA,94132,13610,1120180
CA,94131,16220,2927544
CA,94130,1110,38325
CA,94129,1960,1020292
CA,94127,10500,1916683
CA,94124,18400,839430
CA,94123,15730,4511547
CA,94122,32580,2942240
CA,94121,23420,2926798
CA,94118,21880,4692545
CA,94117,23710,3715471
CA,94116,23880,2292625
CA,94115,19830,4549767
CA,94114,20580,4417221
CA,94112,44190,2483078
CA,94111,2800,2173997
CA,94110,39590,4523153
CA,94109,34250,4674342
CA,94108,7390,872951
CA,94107,16600,3136673
CA,94105,5790,2153231
CA,94104,1310,1289737
CA,94103,15230,1733530
CA,94102,15310,1394397
CA,94089,11350,1087741
CA,94087,25790,4376754
CA,94086,23590,2875937
CA,94085,11490,1178791
CA,94080,34580,2707529
CA,94074,120,8360
CA,94070,15560,3287341
CA,94066,23600,1905470
CA,94065,6000,1552657
CA,94063,15510,995272
CA,94062,13440,5262302
CA,94061,17900,2106453
CA,94060,780,53524
CA,94044,20180,1969584
CA,94043,15670,2307156
CA,94041,7710,1395685
CA,94040,16430,2790716
CA,94038,1500,162177
CA,94030,11610,1330315
CA,94028,3470,2433007
CA,94027,3250,4863644
CA,94025,19660,6978396
CA,94024,10980,4538810
CA,94022,9810,5751425
CA,94021,110,7927
CA,94020,760,95118
CA,94019,7960,1118142
CA,94015,32950,2146065
CA,94014,24820,1393824
CA,94010,20990,7597082
CA,94005,2720,345527
CA,94002,13530,2169174
CA,93960,7580,344957
CA,93955,14910,684130
CA,93953,2090,529392
CA,93950,7770,651537
CA,93940,14540,1430198
CA,93933,10870,566294
CA,93930,7100,315151
CA,93927,7940,303001
CA,93926,4310,208497
CA,93925,830,37046
CA,93924,3140,422936
CA,93923,5020,882960
CA,93920,710,37359
CA,93908,6050,875294
CA,93907,9850,622925
CA,93906,26590,1221458
CA,93905,28560,939008
CA,93901,12530,750140
CA,93730,5100,778195
CA,93728,6240,206568
CA,93727,28830,1286632
CA,93726,16000,516361
CA,93725,9580,357361
CA,93723,4130,279866
CA,93722,33530,1543007
CA,93721,1510,63914
CA,93720,21210,1793662
CA,93711,18030,1966441
CA,93710,12180,543883
CA,93706,13260,440780
CA,93705,13980,447292
CA,93704,12080,761116
CA,93703,11940,333186
CA,93702,15550,382699
CA,93701,3380,74320
CA,93675,1300,63467
CA,93669,110,5494
CA,93668,470,26559
CA,93667,940,56072
CA,93664,320,33849
CA,93662,12510,487795
CA,93660,1630,48634
CA,93657,14540,718886
CA,93656,2280,111750
CA,93654,12540,555572
CA,93653,440,23179
CA,93652,300,8542
CA,93651,840,61281
CA,93650,1720,63679
CA,93648,6110,176773
CA,93647,4250,117523
CA,93646,3560,103644
CA,93645,140,12551
CA,93644,3920,219207
CA,93643,1220,65976
CA,93641,150,8423
CA,93640,5490,144459
CA,93638,18830,595743
CA,93637,15270,814340
CA,93636,5040,372849
CA,93635,16790,788503
CA,93631,6960,499412
CA,93630,7540,342675
CA,93628,120,4415
CA,93626,840,143208
CA,93625,3310,166429
CA,93622,4000,194587
CA,93621,180,7137
CA,93620,3560,185908
CA,93619,15650,1737142
CA,93618,11450,406020
CA,93616,1060,32486
CA,93615,2180,56179
CA,93614,4760,297066
CA,93612,14710,590183
CA,93611,20030,1451000
CA,93610,6100,325276
CA,93609,2240,156661
CA,93608,470,13739
CA,93604,350,24731
CA,93602,1380,85844
CA,93601,830,49137
CA,93591,2350,78559
CA,93562,490,22185
CA,93561,11870,767823
CA,93560,7900,409176
CA,93555,13480,829900
CA,93553,760,39272
CA,93552,15920,645446
CA,93551,22490,1591885
CA,93550,29630,1019282
CA,93546,4360,263748
CA,93545,870,44793
CA,93544,400,20408
CA,93543,5030,202770
CA,93536,27790,1791760
CA,93535,28240,1003850
CA,93534,15610,612001
CA,93532,1160,70629
CA,93531,250,33510
CA,93527,910,55067
CA,93526,290,17490
CA,93523,1190,72674
CA,93518,420,23149
CA,93517,330,17222
CA,93516,580,26907
CA,93514,5880,359216
CA,93513,770,40603
CA,93510,3560,315883
CA,93505,4020,177872
CA,93501,1700,62408
CA,93465,4790,398812
CA,93463,3620,397084
CA,93461,630,27849
CA,93460,2850,371848
CA,93458,24880,848054
CA,93455,19840,1393283
CA,93454,16750,776466
CA,93453,1300,82272
CA,93452,220,9282
CA,93451,1870,94738
CA,93450,260,18667
CA,93449,4030,380051
CA,93446,19500,1241593
CA,93445,2900,124791
CA,93444,9960,715772
CA,93442,5180,321707
CA,93437,1290,60346
CA,93436,22490,1185838
CA,93434,3100,111834
CA,93433,5980,329768
CA,93432,670,49857
CA,93430,1540,125847
CA,93428,3280,231922
CA,93427,2900,203153
CA,93426,460,32413
CA,93422,14240,972910
CA,93420,13460,1130362
CA,93405,7930,580337
CA,93402,6810,436354
CA,93401,14120,1211497
CA,93314,11620,1226515
CA,93313,20360,1072539
CA,93312,23650,1969518
CA,93311,18960,1820368
CA,93309,25150,1353609
CA,93308,19860,1134699
CA,93307,30340,947234
CA,93306,27360,1398136
CA,93305,12540,398129
CA,93304,18470,579457
CA,93301,5000,260857
CA,93292,15800,832483
CA,93291,21160,1325805
CA,93286,3460,125991
CA,93285,790,33674
CA,93283,560,21024
CA,93280,8450,342594
CA,93277,21220,1128117
CA,93274,26520,1282007
CA,93272,1270,56201
CA,93271,1080,75332
CA,93270,2370,87160
CA,93268,6040,289417
CA,93267,2260,83623
CA,93266,610,35230
CA,93265,1620,120733
CA,93263,7660,331585
CA,93257,26990,1075121
CA,93256,1890,57451
CA,93255,190,7502
CA,93254,280,12145
CA,93252,500,21142
CA,93250,5220,168134
CA,93249,1050,32575
CA,93247,6470,217652
CA,93245,14570,801160
CA,93244,200,13055
CA,93243,620,29072
CA,93242,1360,67070
CA,93241,7110,186712
CA,93240,2070,86936
CA,93239,560,15734
CA,93238,670,38722
CA,93235,1630,46344
CA,93230,25460,1376346
CA,93226,100,6408
CA,93225,1990,103355
CA,93224,170,7941
CA,93223,3760,109388
CA,93221,5800,350488
CA,93219,3820,97465
CA,93215,18030,649865
CA,93212,5020,199511
CA,93210,5030,248632
CA,93206,830,43608
CA,93205,660,22708
CA,93204,3880,115249
CA,93203,7810,224026
CA,93202,1580,55090
CA,93117,18030,1264578
CA,93111,9030,872601
CA,93110,7780,964737
CA,93109,5270,636496
CA,93108,4770,2065697
CA,93105,12560,1407012
CA,93103,9360,709921
CA,93101,15610,1092295
CA,93066,1640,202467
CA,93065,34550,2756766
CA,93063,26530,1968719
CA,93060,14630,687094
CA,93041,10020,455880
CA,93036,20030,1039755
CA,93035,13500,975807
CA,93033,37030,1294455
CA,93030,26110,1109218
CA,93023,9360,821578
CA,93022,3020,227809
CA,93021,17650,1568944
CA,93015,7530,379759
CA,93013,7800,643274
CA,93012,16610,1789486
CA,93010,20740,1765707
CA,93004,13980,972401
CA,93003,24390,1765568
CA,93001,15610,1051897
CA,92887,9890,1319565
CA,92886,22770,2969077
CA,92883,13300,1105194
CA,92882,29450,1778394
CA,92881,12800,1066231
CA,92880,28270,2094171
CA,92879,20630,1097308
CA,92870,24820,1721420
CA,92869,18160,1693666
CA,92868,10760,596046
CA,92867,20260,1785266
CA,92866,7020,421675
CA,92865,9920,656262
CA,92861,2870,674133
CA,92860,10820,834072
CA,92845,8160,637389
CA,92844,10780,407203
CA,92843,20370,760450
CA,92841,15290,680957
CA,92840,24970,1084770
CA,92835,11730,1307246
CA,92833,23680,1557763
CA,92832,11430,558585
CA,92831,15640,1073622
CA,92823,1990,221667
CA,92821,18830,1501541
CA,92808,9590,1087236
CA,92807,17940,1892863
CA,92806,18360,956059
CA,92805,31740,1275238
CA,92804,38290,1611095
CA,92802,18370,785750
CA,92801,28600,1116426
CA,92782,12660,1607960
CA,92780,27000,1518262
CA,92708,27640,2125680
CA,92707,27790,1073076
CA,92706,16140,836055
CA,92705,21200,2559319
CA,92704,39500,1520280
CA,92703,28130,862193
CA,92701,20870,702191
CA,92694,10620,1808904
CA,92692,23470,2388123
CA,92691,23800,1915617
CA,92688,21250,1936635
CA,92683,42840,2041979
CA,92679,14750,2863854
CA,92677,31580,4022653
CA,92676,960,104840
CA,92675,16620,2003419
CA,92673,13160,2031071
CA,92672,18350,1781119
CA,92663,11120,1923209
CA,92662,1490,358832
CA,92661,1900,465040
CA,92660,17290,4988240
CA,92657,4550,2239643
CA,92656,24530,2400635
CA,92655,3880,133747
CA,92653,14950,1825226
CA,92651,12080,3882989
CA,92649,17830,2127447
CA,92648,24000,2950056
CA,92647,28630,1968164
CA,92646,28870,2563700
CA,92637,9630,583190
CA,92630,31190,2388905
CA,92629,14070,1823937
CA,92627,30210,1899273
CA,92626,24720,1987232
CA,92625,6620,2497231
CA,92624,3790,387475
CA,92620,22790,2696579
CA,92618,14930,1827271
CA,92617,3290,349955
CA,92614,11950,1204554
CA,92612,11830,1509211
CA,92610,5380,599130
CA,92606,9630,944347
CA,92604,12780,1124212
CA,92603,8760,3317347
CA,92602,10520,1285798
CA,92596,10030,660523
CA,92595,14030,764158
CA,92592,32250,2690502
CA,92591,17560,1201558
CA,92590,1910,203656
CA,92587,7290,507503
CA,92586,9610,400176
CA,92585,8630,479130
CA,92584,19330,1197386
CA,92583,11610,415210
CA,92582,6480,292980
CA,92571,21630,827360
CA,92570,20280,783709
CA,92567,3860,188595
CA,92563,26160,1684135
CA,92562,26810,2019823
CA,92561,560,43782
CA,92557,22430,1041125
CA,92555,16920,916017
CA,92553,29920,1014864
CA,92551,13280,506984
CA,92548,2440,84108
CA,92545,16180,705872
CA,92544,17840,824694
CA,92543,12580,405654
CA,92539,1520,63637
CA,92536,1380,69737
CA,92532,9380,594980
CA,92530,21150,957033
CA,92518,490,39477
CA,92509,31450,1311173
CA,92508,14760,1097639
CA,92507,21100,915421
CA,92506,20620,1814607
CA,92505,20730,909809
CA,92504,23120,1179230
CA,92503,36850,1854016
CA,92501,8820,377278
CA,92411,10290,278187
CA,92410,18140,485536
CA,92408,5180,184627
CA,92407,24460,1101256
CA,92405,11950,390877
CA,92404,23780,854320
CA,92401,630,14554
CA,92399,22820,1428923
CA,92397,2360,170424
CA,92395,16080,679744
CA,92394,12160,474570
CA,92392,22230,944837
CA,92377,9860,507623
CA,92376,35130,1216874
CA,92374,17730,1095454
CA,92373,15880,1480941
CA,92372,2000,100959
CA,92371,3700,168511
CA,92368,290,9855
CA,92365,660,25867
CA,92363,1780,73542
CA,92359,3730,190550
CA,92358,350,19309
CA,92356,1800,63451
CA,92354,9610,633981
CA,92347,240,9085
CA,92346,24310,1489742
CA,92345,30290,1215037
CA,92344,8300,470644
CA,92342,2630,155616
CA,92339,480,31033
CA,92337,16730,768425
CA,92336,40660,2274396
CA,92335,39600,1299588
CA,92328,220,7649
CA,92327,200,7328
CA,92324,24900,976506
CA,92320,3910,218783
CA,92316,13460,472381
CA,92315,3370,191224
CA,92314,3630,171267
CA,92313,5740,329924
CA,92311,11710,481510
CA,92310,2940,131160
CA,92309,250,7306
CA,92308,15500,805555
CA,92307,15940,871596
CA,92305,270,14269
CA,92301,11720,374576
CA,92285,630,20589
CA,92284,9050,404176
CA,92283,1000,28680
CA,92282,380,12553
CA,92281,890,29787
CA,92277,8440,361551
CA,92276,3380,125801
CA,92274,7360,200333
CA,92270,7560,946077
CA,92264,8740,628552
CA,92262,11530,777501
CA,92260,13450,920637
CA,92257,490,15139
CA,92256,1420,60051
CA,92254,7210,172222
CA,92253,15930,1383800
CA,92252,3360,135911
CA,92251,7990,479361
CA,92250,3300,166635
CA,92249,2960,112886
CA,92243,18900,844735
CA,92242,380,13752
CA,92241,2660,92873
CA,92240,14700,467754
CA,92236,17700,521419
CA,92234,21700,875652
CA,92233,1390,56727
CA,92231,25230,703183
CA,92230,960,30160
